Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
328,T.J. McConnell,PG,31,IND,71,1291,100%,,,,,4.6,2.3,61,28,42,3,33,36,935,12,39
329,Jaden McDaniels,SF,23,MIN,72,2105,,7%,84%,9%,,3.9,-5.6,38,28,109,3,40,13,244,14,28
330,Jalen McDaniels,SF,26,TOR,50,538,,2%,19%,66%,12%,-14.4,-9.2,14,11,25,3,19,2,90,5,18
331,Doug McDermott,SF,32,TOT,64,904,1%,21%,71%,6%,,-9.1,-5.8,18,2,37,3,8,0,168,1,6
331,Doug McDermott,SF,32,SAS,46,700,2%,26%,65%,8%,,-11.6,-6.4,15,2,28,3,7,0,137,0,6
331,Doug McDermott,SF,32,IND,18,204,,6%,92%,2%,,-0.4,-3.6,3,0,9,0,1,0,31,1,0
332,JaVale McGee,C,36,SAC,46,339,,,,,100%,-2.2,-3.9,12,7,17,12,25,1,40,7,5
333,Bryce McGowens,SG,21,CHO,59,882,5%,61%,34%,1%,,-13.3,-3.5,15,5,38,3,45,10,124,9,16
334,Jordan McLaughlin,PG,27,MIN,56,626,66%,34%,,,,12.6,7.2,13,4,16,2,4,11,267,0,5
335,De'Anthony Melton,SG,25,PHI,38,1023,5%,90%,6%,,,9.6,9.0,21,8,33,3,30,2,261,7,22
336,Nathan Mensah,C,25,CHO,25,307,,,,,100%,-21.8,-12.1,0,3,39,10,5,10,22,0,2
337,Sam Merrill,SG,27,CLE,61,1069,18%,79%,4%,,,-0.6,-4.4,10,2,32,3,8,20,263,2,13
338,Chimezie Metu,C,26,TOT,51,859,,,,65%,35%,-5.0,-2.8,20,23,44,4,35,3,111,6,16
338,Chimezie Metu,C,26,PHO,37,448,,,,55%,45%,-2.7,-6.7,13,8,23,2,22,2,44,1,8
338,Chimezie Metu,C,26,DET,14,411,,,,75%,25%,-7.6,1.4,7,15,21,2,13,1,67,5,8
339,Vasilije Micić,PG,30,TOT,60,1176,65%,35%,,,,-3.4,1.6,63,21,32,2,33,6,637,7,33
339,Vasilije Micić,PG,30,OKC,30,361,82%,19%,,,,15.6,8.4,17,4,13,0,11,0,187,3,10
339,Vasilije Micić,PG,30,CHO,30,815,58%,42%,,,,-11.8,-1.5,46,17,19,2,22,6,450,4,23
340,Khris Middleton,SF,32,MIL,55,1487,,3%,89%,9%,,3.9,1.8,72,44,67,6,48,11,666,9,26
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
341,Brandon Miller,SF,21,CHO,74,2383,,9%,42%,50%,,-10.8,-0.5,70,24,105,20,85,21,430,26,45
342,Jordan Miller,SF,24,LAC,8,28,14%,18%,51%,18%,,-22.4,-26.2,1,0,2,0,1,0,0,0,2
343,Leonard Miller,SF,20,MIN,17,52,,,,52%,48%,6.1,-0.4,0,1,2,0,1,0,19,0,1
344,Dariq Whitehead,SF,19,BRK,2,24,,12%,88%,,,-51.8,-49.2,0,0,0,0,1,0,7,0,1
345,Patty Mills,PG,35,TOT,32,415,62%,38%,,,,1.1,1.2,11,3,14,2,3,7,86,1,4
345,Patty Mills,PG,35,ATL,19,202,77%,23%,,,,-9.3,-7.5,6,1,9,1,0,3,37,1,1
345,Patty Mills,PG,35,MIA,13,213,47%,53%,,,,11.0,9.5,5,2,5,1,3,4,49,0,3
346,Shake Milton,SG,27,TOT,48,581,21%,71%,8%,,,-4.2,-10.2,20,7,36,2,23,7,139,6,17
346,Shake Milton,SG,27,MIN,38,491,23%,71%,6%,,,-3.1,-11.0,19,5,27,2,20,3,116,5,14
346,Shake Milton,SG,27,DET,4,63,,74%,26%,,,-21.3,-12.7,1,2,3,0,2,4,14,1,0
346,Shake Milton,SG,27,NYK,6,27,29%,65%,7%,,,14.7,10.1,0,0,6,0,1,0,9,0,3
347,Justin Minaya,SF,24,POR,34,381,1%,29%,60%,11%,,-9.8,-0.4,3,2,18,1,3,4,50,1,5
348,Josh Minott,SF,21,MIN,32,91,,9%,33%,45%,14%,8.9,2.4,0,1,6,0,7,0,17,3,3
349,Davion Mitchell,PG,25,SAC,72,1101,75%,25%,,,,-2.1,-4.6,20,16,41,0,18,17,330,6,10
350,Donovan Mitchell,SG,27,CLE,55,1942,58%,42%,,,,7.2,9.0,87,52,55,6,122,4,808,26,54
351,Evan Mobley,PF,22,CLE,50,1532,,,,54%,47%,1.4,-2.1,28,34,98,9,84,3,389,21,39
352,Isaiah Mobley,PF,24,CLE,10,72,,11%,22%,67%,,-21.7,-24.8,0,1,4,1,1,0,17,1,2
353,Malik Monk,SG,25,SAC,72,1872,16%,80%,4%,,,-1.6,-5.4,104,31,82,6,77,12,870,14,55
354,Moses Moody,SG,21,GSW,66,1156,,31%,62%,7%,,3.3,0.7,20,13,42,6,48,13,141,13,30
355,Xavier Moon,SG,29,LAC,14,119,68%,32%,,,,-17.5,-21.8,4,1,6,0,0,0,49,0,0
356,Taze Moore,SG,25,POR,4,40,36%,64%,,,,-21.1,-11.8,2,1,2,0,1,1,13,0,0
357,Wendell Moore Jr.,SG,22,MIN,25,75,13%,49%,33%,5%,,-1.6,-8.3,1,2,2,0,0,0,14,0,0
358,Ja Morant,PG,24,MEM,9,318,100%,,,,,0.3,8.3,16,10,7,1,29,5,172,7,16
359,Marcus Morris,PF,34,TOT,49,817,,,38%,58%,4%,-5.1,-9.0,15,4,43,6,18,0,82,4,6
359,Marcus Morris,PF,34,PHI,37,637,,,46%,49%,5%,-1.8,-5.7,8,2,35,5,15,0,58,4,6
359,Marcus Morris,PF,34,CLE,12,180,,,8%,92%,,-16.9,-20.5,7,2,8,1,3,0,24,0,0
360,Markieff Morris,PF,34,DAL,26,216,,,,43%,57%,-14.4,-17.5,6,4,6,1,3,0,39,0,2
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
361,Monte Morris,PG,28,TOT,33,476,73%,26%,1%,,,8.8,4.8,6,1,7,0,7,4,174,2,6
361,Monte Morris,PG,28,DET,6,68,100%,,,,,-2.2,6.8,2,0,0,0,1,0,22,0,3
361,Monte Morris,PG,28,MIN,27,408,69%,30%,1%,,,10.6,4.5,4,1,7,0,6,4,152,2,3
362,Trey Murphy III,SF,23,NOP,57,1690,,22%,52%,26%,,7.3,4.6,18,11,42,2,57,8,304,12,16
363,Dejounte Murray,SG,27,ATL,78,2783,38%,62%,,,,-3.2,-3.1,117,59,57,14,116,8,1221,29,69
364,Jamal Murray,PG,26,DEN,59,1861,83%,17%,,,,8.6,5.7,86,33,71,4,65,7,875,16,51
365,Keegan Murray,SF,23,SAC,77,2588,,2%,83%,15%,,2.2,2.6,31,21,113,7,56,18,319,11,40
366,Kris Murray,SF,23,POR,62,1348,,9%,64%,26%,1%,-6.3,4.6,34,14,50,4,31,5,200,10,26
367,Mike Muscala,C,32,TOT,53,600,,,,14%,86%,-7.4,-1.1,11,6,32,3,9,4,93,2,10
367,Mike Muscala,C,32,WAS,24,338,,,,,100%,-18.6,-10.2,7,5,17,3,7,2,53,1,5
367,Mike Muscala,C,32,DET,13,171,,,,46%,54%,12.0,21.8,2,0,9,0,1,2,28,0,5
367,Mike Muscala,C,32,OKC,16,91,,,,8%,92%,-2.1,-10.3,2,1,6,0,1,0,12,1,0
368,Svi Mykhailiuk,SF,26,BOS,41,413,,48%,50%,2%,,16.9,6.3,11,0,15,1,4,4,81,1,4
369,Larry Nance Jr.,C,31,NOP,61,1216,,,,1%,99%,3.5,-1.6,25,9,44,11,28,15,272,7,15
370,Pete Nance,PF,23,CLE,8,27,,,40%,59%,1%,-46.9,-49.9,0,0,2,0,0,0,0,0,0
371,Andrew Nembhard,PG,24,IND,68,1697,31%,68%,,,,2.1,-1.5,50,29,66,8,28,18,669,6,21
372,Aaron Nesmith,SF,24,IND,72,1995,,12%,75%,13%,,3.6,1.2,31,11,142,13,63,39,251,22,51
373,Georges Niang,PF,30,CLE,82,1831,,1%,20%,78%,1%,0.3,-4.4,34,20,114,8,28,9,245,6,16
374,Daishen Nix,PG,21,MIN,15,50,64%,21%,15%,,,27.3,21.1,2,3,1,0,1,0,15,0,3
375,Zeke Nnaji,PF,23,DEN,58,576,,,,9%,91%,-12.7,-21.4,6,7,47,13,26,0,78,6,23
376,Jaylen Nowell,SG,24,TOT,13,214,63%,29%,8%,,,-8.5,-0.7,6,0,8,0,5,1,52,1,2
376,Jaylen Nowell,SG,24,MEM,9,156,87%,13%,,,,-1.6,5.9,4,0,7,0,2,1,44,1,0
376,Jaylen Nowell,SG,24,DET,4,58,,71%,29%,,,-27.0,-18.4,2,0,1,0,3,0,8,0,2
377,Markquis Nowell,SG,24,TOR,1,4,100%,,,,,57.1,63.6,0,0,0,0,1,0,5,0,1
378,Frank Ntilikina,PG,25,CHO,5,43,14%,86%,,,,-7.0,3.6,0,1,2,0,1,0,10,0,0
379,Jusuf Nurkić,C,29,PHO,76,2078,,,,,100%,9.3,12.8,76,47,126,42,120,1,690,27,58
380,Jordan Nwora,SF,25,TOT,52,712,,2%,41%,54%,4%,-13.6,-10.9,29,12,26,3,27,2,139,9,18
380,Jordan Nwora,SF,25,IND,18,183,,2%,60%,38%,,-4.1,-7.4,6,2,9,1,7,1,39,3,3
380,Jordan Nwora,SF,25,TOR,34,529,,1%,34%,59%,6%,-16.9,-12.1,23,10,17,2,20,1,100,6,15
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
381,Royce O'Neale,SF,30,TOT,79,1954,2%,20%,56%,22%,1%,3.0,4.7,43,17,105,10,14,12,519,0,16
381,Royce O'Neale,SF,30,BRK,49,1202,3%,29%,50%,17%,1%,-0.9,3.0,25,14,73,9,10,7,322,0,11
381,Royce O'Neale,SF,30,PHO,30,752,,6%,64%,29%,,9.2,7.4,18,3,32,1,4,5,197,0,5
382,Chuma Okeke,SF,25,ORL,47,432,1%,61%,34%,5%,,-8.8,-11.9,8,3,8,1,3,0,52,1,2
383,Josh Okogie,SG,25,PHO,60,960,1%,23%,71%,6%,,0.9,-3.1,22,7,28,3,49,27,154,13,18
384,Onyeka Okongwu,C,23,ATL,55,1405,,,,9%,91%,-1.4,1.3,13,11,110,13,62,0,177,14,27
385,Isaac Okoro,SF,23,CLE,69,1887,1%,5%,78%,16%,,3.6,1.9,19,20,62,10,73,15,313,21,37
386,Kelly Olynyk,C,32,TOT,78,1759,,,,23%,77%,-7.8,-2.7,82,33,109,18,75,23,786,19,22
386,Kelly Olynyk,C,32,UTA,50,1019,,,,39%,61%,-3.7,1.6,42,18,65,11,37,8,503,12,10
386,Kelly Olynyk,C,32,TOR,28,740,,,,1%,99%,-13.4,-8.6,40,15,44,7,38,15,283,7,12
387,Eugene Omoruyi,SF,26,WAS,43,393,,,22%,66%,12%,-15.6,-7.1,10,4,29,5,27,9,76,7,17
388,Cedi Osman,SF,28,SAS,72,1269,,4%,41%,56%,,-12.6,-9.2,23,15,53,6,25,18,280,10,18
389,Kelly Oubre Jr.,SF,28,PHI,68,2055,,21%,57%,20%,2%,-0.1,-6.5,33,25,86,16,120,17,248,29,89
390,Chris Paul,PG,38,GSW,58,1531,100%,,,,,3.4,1.2,51,14,46,2,11,6,949,4,12
391,Cameron Payne,PG,29,TOT,78,1304,80%,20%,,,,-0.4,-3.9,42,11,62,0,31,17,487,6,24
391,Cameron Payne,PG,29,MIL,47,702,85%,15%,,,,-0.3,-3.7,17,5,33,0,20,7,257,3,8
391,Cameron Payne,PG,29,PHI,31,602,75%,25%,,,,-0.6,-4.2,25,6,29,0,11,10,230,3,16
392,Gary Payton II,SG,31,GSW,44,680,8%,78%,15%,,,7.5,5.7,12,6,39,6,11,2,119,3,12
393,Mãozinha Pereira,SF,23,MEM,7,122,,27%,55%,18%,,2.4,10.0,1,4,7,0,6,0,6,2,2
394,Drew Peterson,PF,24,BOS,3,23,,,17%,72%,12%,22.1,10.9,0,1,1,0,0,0,2,0,0
395,Filip Petrušev,C,23,TOT,3,10,,,,17%,83%,26.2,24.4,0,0,0,0,1,0,0,0,0
395,Filip Petrušev,C,23,PHI,1,3,,,,57%,43%,50.0,47.0,0,0,0,0,0,0,0,0,0
395,Filip Petrušev,C,23,SAC,2,7,,,,,100%,16.0,14.7,0,0,0,0,1,0,0,0,0
396,Julian Phillips,SF,20,CHI,40,323,,1%,41%,57%,,-2.5,-1.2,3,3,29,0,12,3,30,5,7
397,Jalen Pickett,SG,24,DEN,27,122,85%,15%,,,,-2.3,-8.1,5,1,9,0,1,1,52,0,1
398,Scotty Pippen Jr.,PG,23,MEM,21,527,81%,19%,,,,-7.5,-0.3,33,14,25,3,25,13,246,4,12
399,Mason Plumlee,C,33,LAC,46,674,,,,,100%,0.0,-4.3,18,13,38,4,50,6,127,9,14
400,Brandin Podziemski,SG,20,GSW,74,1968,13%,75%,13%,,,7.2,8.7,54,19,60,6,37,41,660,13,35
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
401,Jakob Poeltl,C,28,TOR,50,1319,,,,,100%,-0.5,9.0,28,17,84,22,53,3,281,17,37
402,Aleksej Pokusevski,PF,22,TOT,28,405,,,,42%,58%,-8.7,-0.4,12,3,10,1,21,2,87,3,4
402,Aleksej Pokusevski,PF,22,OKC,10,60,,,,57%,43%,-32.3,-40.8,1,1,2,0,2,0,15,0,0
402,Aleksej Pokusevski,PF,22,CHO,18,345,,,,39%,61%,-4.6,6.6,11,2,8,1,19,2,72,3,4
403,Jordan Poole,SG,24,WAS,78,2346,27%,68%,5%,,,-11.5,-5.4,85,57,106,15,95,14,811,28,75
404,Craig Porter Jr.,PG,23,CLE,51,649,87%,13%,,,,-1.8,-5.3,31,8,30,1,28,1,291,8,16
405,Jontay Porter,PF,24,TOR,26,360,,,,3%,97%,-9.4,-3.2,16,2,17,3,7,1,140,0,3
406,Michael Porter Jr.,SF,25,DEN,81,2565,,,70%,30%,,8.3,8.0,38,29,88,9,52,1,280,16,39
407,Otto Porter Jr.,SF,30,TOR,15,174,,12%,63%,22%,2%,4.2,11.1,1,0,11,1,2,0,18,1,2
408,Bobby Portis,PF,28,MIL,82,2008,,,2%,83%,16%,0.4,-4.8,17,35,95,22,56,4,263,14,33
409,Kristaps Porziņģis,C,28,BOS,57,1690,,,,5%,95%,10.6,-1.2,36,23,89,23,127,7,281,27,18
410,Micah Potter,PF,25,UTA,16,186,,,3%,62%,35%,-7.8,-3.1,3,0,7,2,4,0,13,2,1
411,Dwight Powell,C,32,DAL,63,836,,,,,100%,0.2,-2.5,10,10,73,9,37,5,206,8,12
412,Norman Powell,SG,30,LAC,76,1990,3%,72%,24%,,,5.1,3.0,29,18,73,5,79,8,194,16,37
413,Jason Preston,PG,24,UTA,7,71,70%,30%,,,,13.3,18.5,2,0,2,0,0,0,40,0,2
414,Joshua Primo,SG,21,LAC,2,10,,100%,,,,-9.5,-13.2,3,1,0,0,0,0,0,0,1
415,Taurean Prince,PF,29,LAL,78,2108,1%,20%,70%,9%,,-2.7,-6.7,42,18,84,3,30,21,277,9,28
416,Payton Pritchard,PG,26,BOS,82,1825,100%,,,,,11.9,1.3,31,12,37,5,23,7,696,4,27
417,Olivier-Maxence Prosper,PF,21,DAL,40,336,,,10%,78%,12%,-12.2,-15.7,3,3,12,1,19,3,56,3,6
418,Trevelin Queen,SG,26,ORL,14,165,12%,59%,30%,,,0.6,-1.2,5,2,8,0,6,1,48,2,0
419,Neemias Queta,C,24,BOS,28,333,,,,7%,93%,19.9,9.4,2,2,34,6,15,1,54,4,12
420,Immanuel Quickley,PG-SG,24,TOT,68,1985,69%,31%,,,,-0.8,2.0,59,26,62,6,108,17,780,20,45
420,Immanuel Quickley,SG,24,NYK,30,720,42%,58%,,,,8.5,4.6,13,12,25,3,41,3,172,6,13
420,Immanuel Quickley,PG,24,TOR,38,1265,84%,16%,,,,-6.1,0.4,46,14,37,3,67,14,608,14,32
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
421,Lester Quinones,SG,23,GSW,37,394,3%,68%,27%,3%,,1.7,-1.1,9,1,21,3,13,9,82,1,8
422,Jahmi'us Ramsey,SG,22,TOR,7,121,27%,54%,19%,,,-9.8,-3.5,6,0,6,0,3,1,19,0,2
423,Julius Randle,PF,29,NYK,46,1630,,,,93%,7%,5.9,2.0,56,55,50,30,134,1,604,31,64
424,Duop Reath,C,27,POR,68,1214,,,,4%,96%,-8.3,1.5,15,17,96,14,49,8,155,12,35
425,Austin Reaves,SG,25,LAL,82,2629,34%,60%,7%,,,-0.9,-4.0,105,50,86,11,98,34,1061,31,48
426,Cam Reddish,SF,24,LAL,48,984,3%,58%,36%,2%,,-3.2,-4.9,8,18,35,2,23,3,111,2,18
427,Paul Reed,C,24,PHI,82,1590,,,,2%,98%,3.5,0.9,23,21,114,12,51,7,253,19,41
428,Naz Reid,C,24,MIN,81,1964,,,,47%,53%,5.9,-1.2,32,52,104,12,74,3,260,16,64
429,Jared Rhoden,SG,24,DET,17,245,,16%,72%,12%,,-7.0,2.0,4,3,19,0,4,2,31,0,3
430,Nick Richards,C,26,CHO,67,1759,,,,,100%,-12.3,-3.1,17,19,87,32,91,8,125,17,38
431,Josh Richardson,SG,30,MIA,43,1103,44%,51%,6%,,,-4.2,-8.7,23,1,35,5,16,6,249,4,9
432,Duncan Robinson,SF,29,MIA,68,1905,,25%,53%,23%,,0.0,-3.9,53,18,91,6,29,8,443,5,25
433,Jerome Robinson,SG,26,GSW,22,81,39%,62%,,,,15.7,13.2,1,0,3,0,4,1,11,1,0
434,Mitchell Robinson,C,25,NYK,31,768,,,,,100%,0.9,-4.7,1,14,33,5,25,2,43,4,13
435,Orlando Robinson,C,23,MIA,36,304,,,,,100%,1.7,-0.4,9,2,22,5,11,0,84,3,7
436,Jeremiah Robinson-Earl,PF,23,NOP,39,334,,,,55%,45%,-0.9,-6.1,9,6,12,0,9,2,49,2,3
437,David Roddy,PF,22,TOT,65,1177,,5%,55%,39%,1%,-8.8,-2.7,20,28,37,3,37,5,201,8,33
437,David Roddy,PF,22,MEM,48,1114,,6%,55%,39%,,-8.9,-2.2,19,26,35,3,36,4,190,7,33
437,David Roddy,PF,22,PHO,17,63,,2%,54%,37%,8%,-8.3,-11.8,1,2,2,0,1,1,11,1,0
438,Ryan Rollins,PG,21,TOT,13,78,100%,,,,,36.8,45.0,3,5,3,0,9,3,32,3,2
438,Ryan Rollins,PG,21,WAS,10,66,100%,,,,,38.1,48.2,3,4,3,0,9,3,25,3,2
438,Ryan Rollins,PG,21,MIL,3,12,100%,,,,,29.7,27.0,0,1,0,0,0,0,7,0,0
439,Derrick Rose,PG,35,MEM,24,399,99%,1%,,,,-3.9,3.8,24,4,11,1,15,8,187,3,15
440,Terry Rozier,PG-SG,29,TOT,61,2040,82%,18%,,,,-6.8,-3.1,66,27,44,8,80,33,825,17,58
440,Terry Rozier,SG,29,CHO,30,1065,65%,35%,,,,-13.0,-3.4,40,15,19,7,49,21,478,9,29
440,Terry Rozier,PG,29,MIA,31,975,100%,,,,,-0.1,-2.8,26,12,25,1,31,12,347,8,29
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
441,Rayan Rupert,SG,19,POR,39,633,5%,51%,43%,,,-10.4,-1.2,14,11,38,3,11,3,154,1,21
442,D'Angelo Russell,PG,27,LAL,76,2484,100%,,,,,2.5,5.7,106,30,75,10,76,20,1111,17,35
443,Matt Ryan,SF,26,NOP,28,390,10%,20%,60%,10%,,1.6,-3.4,8,4,17,2,5,1,42,2,1
444,Domantas Sabonis,C,27,SAC,82,2928,,,,,100%,0.7,-2.1,90,100,123,48,210,7,1679,56,86
445,Luka Šamanić,PF,24,UTA,43,404,,,6%,59%,35%,-6.1,-1.3,8,11,21,5,28,1,44,10,17
446,Jermaine Samuels,SF,25,HOU,14,60,,,56%,41%,2%,-10.2,-11.5,0,0,1,0,0,0,8,0,2
447,Adama Sanogo,PF,21,CHI,9,66,,,,,100%,22.8,24.6,1,2,2,1,5,0,0,2,2
448,Gui Santos,PF,21,GSW,23,192,,,28%,64%,9%,4.4,1.7,5,1,18,0,8,0,32,1,4
449,Dario Šarić,C,29,GSW,64,1098,,,,,100%,-1.1,-5.3,40,19,75,10,42,6,344,9,25
450,Olivier Sarr,C,24,OKC,15,98,,,,,100%,1.1,-7.0,0,2,11,1,7,0,6,1,0
451,Marcus Sasser,PG,23,DET,71,1351,94%,6%,,,,-9.5,-0.9,48,28,57,3,25,12,573,5,24
452,Admiral Schofield,PF,26,ORL,23,84,,,,52%,48%,-7.7,-9.7,1,2,5,2,1,2,17,0,3
453,Dennis Schröder,PG,30,TOT,80,2486,100%,,,,,-3.2,3.6,95,38,56,10,77,25,1168,16,66
453,Dennis Schröder,PG,30,TOR,51,1559,100%,,,,,-1.4,8.3,50,18,33,8,54,18,749,11,40
453,Dennis Schröder,PG,30,BRK,29,927,100%,,,,,-6.2,-4.2,45,20,23,2,23,7,419,5,26
454,Dereon Seabron,SG,23,NOP,6,55,,72%,24%,5%,,23.9,19.6,0,0,2,0,3,1,12,0,1
455,Alperen Sengun,C,21,HOU,63,2046,,,,,100%,0.4,-1.7,60,59,118,20,158,22,759,40,75
456,Brice Sensabaugh,SF,20,UTA,32,584,,5%,48%,47%,,-13.8,-10.5,19,18,26,5,18,4,129,3,13
457,Collin Sexton,SG,25,UTA,78,2075,13%,62%,21%,4%,,-3.0,4.0,67,52,70,16,161,26,931,42,113
458,Landry Shamet,SG,26,WAS,46,726,36%,64%,1%,,,-9.4,-0.2,16,9,39,2,24,7,136,11,21
459,Day'Ron Sharpe,C,22,BRK,61,921,,,,,100%,4.7,10.0,30,16,62,18,64,1,198,19,29
460,Shaedon Sharpe,SG,20,POR,32,1059,5%,77%,18%,,,-10.7,-1.8,39,20,28,9,52,9,232,12,33
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
461,Ben Sheppard,SG,22,IND,57,814,10%,68%,23%,,,5.4,3.0,8,3,50,3,10,5,124,3,14
462,Pascal Siakam,PF,29,TOT,80,2657,,,5%,87%,8%,1.7,5.3,57,40,70,25,209,8,843,65,47
462,Pascal Siakam,PF,29,TOR,39,1354,,,1%,85%,14%,-0.2,9.4,33,23,25,13,116,4,466,39,21
462,Pascal Siakam,PF,29,IND,41,1303,,,9%,90%,1%,3.7,1.1,24,17,45,12,93,4,377,26,26
463,Ben Simmons,PG,27,BRK,15,359,61%,38%,1%,,,-3.1,-0.2,17,4,15,4,5,3,217,1,3
464,Kobi Simmons,PG,26,TOR,4,67,86%,14%,,,,-24.6,-18.4,1,0,2,0,0,2,28,0,2
465,Anfernee Simons,SG,24,POR,46,1582,24%,69%,7%,,,-10.3,-1.6,64,42,56,9,74,4,595,15,51
466,Zavier Simpson,PG,26,MEM,7,161,100%,,,,,-9.4,-2.2,8,2,8,0,2,0,63,0,7
467,Jericho Sims,C,25,NYK,45,585,,,,,100%,-0.8,-6.5,6,3,23,7,13,2,60,6,2
468,Dmytro Skapintsev,C,25,NYK,2,2,,,,,100%,-25.0,-29.8,0,0,0,0,0,0,0,0,0
469,Jalen Slawson,SF,24,SAC,12,37,,10%,73%,17%,,-8.0,-9.4,1,0,4,1,0,0,5,0,0
470,Javonte Smart,PG,24,PHI,1,1,100%,,,,,-300.0,-303.0,0,0,0,0,0,0,0,0,0
471,Marcus Smart,PG,29,MEM,20,605,66%,34%,,,,-1.2,7.2,34,12,16,8,16,12,210,5,5
472,Dennis Smith Jr.,PG,26,BRK,56,1059,88%,12%,,,,0.7,5.0,36,15,57,9,25,6,491,6,24
473,Dru Smith,SG,26,MIA,9,131,72%,28%,,,,-14.1,-16.7,5,0,6,0,1,3,33,0,1
474,Ish Smith,PG,35,CHO,43,741,100%,,,,,-18.4,-9.6,33,11,40,1,1,7,346,0,7
475,Jabari Smith Jr.,PF,20,HOU,76,2424,,,,68%,32%,-2.1,-8.2,35,29,110,13,89,3,295,19,56
476,Jalen Smith,C,23,IND,61,1047,,,,17%,83%,-0.1,-4.3,13,17,82,8,48,5,139,16,13
477,Nick Smith Jr.,SG,19,CHO,51,729,39%,56%,5%,,,-14.0,-4.1,23,8,30,2,7,3,149,1,12
478,Terquavion Smith,PG,21,PHI,16,84,99%,2%,,,,-5.0,-8.1,5,2,4,0,2,0,26,1,3
479,Jeremy Sochan,PF,20,SAS,74,2193,,,13%,84%,3%,-7.4,-2.4,66,40,82,12,71,15,603,14,67
480,Pat Spencer,PG,27,GSW,6,26,100%,,,,,-13.8,-16.6,1,0,1,0,0,0,11,0,0
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
481,Jaden Springer,SG-PG,21,TOT,49,507,26%,63%,11%,,,-0.4,-6.2,11,10,34,7,19,10,104,2,16
481,Jaden Springer,SG,21,PHI,32,377,28%,57%,15%,,,-6.2,-10.2,10,6,25,5,16,6,83,2,14
481,Jaden Springer,PG,21,BOS,17,130,19%,82%,,,,16.3,5.2,1,4,9,2,3,4,21,0,2
482,Lamar Stevens,PF,26,TOT,38,559,,30%,31%,32%,7%,1.0,4.9,11,10,24,2,26,2,66,8,21
482,Lamar Stevens,PF,26,BOS,19,122,,,10%,69%,22%,4.4,-7.0,3,6,7,0,6,0,20,1,3
482,Lamar Stevens,PF,26,MEM,19,437,,38%,37%,22%,3%,0.0,8.2,8,4,17,2,20,2,46,7,18
483,Isaiah Stewart,PF,22,DET,46,1423,,,,76%,24%,-4.1,7.4,13,18,42,14,43,4,170,10,17
484,Julian Strawther,SF,21,DEN,50,545,,14%,77%,9%,,-8.4,-16.3,4,8,26,8,9,2,111,2,9
485,Max Strus,SF,27,CLE,70,2239,2%,34%,60%,5%,,5.6,6.8,58,26,88,9,36,19,656,9,42
486,Jalen Suggs,SG,22,ORL,75,2025,14%,79%,8%,,,1.0,-1.6,68,33,105,13,65,35,491,16,26
487,Cole Swider,SF,24,MIA,18,87,,49%,40%,11%,,-13.7,-16.0,3,4,3,0,1,0,10,0,0
488,Jae'Sean Tate,SF,28,HOU,65,1031,3%,33%,63%,1%,,5.3,5.6,15,8,68,7,19,14,164,5,17
489,Jayson Tatum,PF,25,BOS,74,2645,,,26%,72%,2%,10.9,-1.2,91,53,54,32,208,4,922,44,61
490,Terry Taylor,PF,24,CHI,31,188,,,,65%,36%,4.3,6.0,2,2,10,2,3,0,26,1,2
491,Garrett Temple,SG,37,TOR,27,289,13%,62%,26%,,,-14.2,-8.4,9,2,18,1,7,2,69,0,5
492,Dalen Terry,SG,21,CHI,59,681,1%,36%,56%,7%,,2.6,4.8,19,4,41,3,17,3,188,3,5
