Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
383,Jake Tsakalidis,C,23,PHO,33,543,,,,,100%,-6.1,-8.4,11,3,39,5,30,,26,6,25
384,Nikoloz Tskitishvili,SF,19,DEN,81,1320,,,73%,27%,1%,-9.7,-0.4,30,27,71,7,28,,192,2,26
385,Hedo Türkoğlu,SF,23,SAC,67,1175,,,63%,36%,,-1.8,-11.9,29,9,61,8,48,,196,4,18
386,Nick Van Exel,SG,31,DAL,73,2026,41%,58%,,,,5.3,-6.0,82,25,35,4,58,,726,13,16
387,Keith Van Horn,PF,27,PHI,74,2337,,,1%,87%,11%,2.3,-0.3,38,41,110,20,98,,196,15,69
388,Jacque Vaughn,PG,27,ORL,80,1686,76%,24%,,,,-0.3,-0.6,54,24,54,8,45,,529,7,36
389,Jake Voskuhl,C,25,PHO,65,947,,,,,100%,5.3,5.4,13,11,62,13,40,,75,8,20
390,Dajuan Wagner,SG,19,CLE,47,1385,41%,58%,1%,,,-10.2,0.4,33,32,51,10,58,,280,6,61
391,Antoine Walker,PF,26,BOS,78,3235,,,3%,81%,16%,0.9,6.6,128,68,91,38,123,,860,33,88
392,Samaki Walker,C,26,LAL,67,1243,,,,35%,65%,-2.8,-7.5,14,15,68,10,46,,137,5,24
393,Ben Wallace*,C,28,DET,73,2873,,,,10%,90%,5.1,3.4,44,22,114,8,71,,265,13,22
394,Gerald Wallace,SF,20,SAC,47,571,,31%,66%,4%,,3.4,-3.8,9,19,31,11,32,,57,4,18
395,Rasheed Wallace,PF,28,POR,74,2684,,,2%,95%,4%,5.4,7.7,74,44,120,11,125,,328,26,30
396,Charlie Ward,PG,32,NYK,66,1465,99%,1%,,,,1.8,5.5,66,18,64,3,10,,684,2,8
397,Earl Watson,PG,23,MEM,79,1366,47%,53%,,,,-1.0,3.7,49,23,47,9,29,,496,8,33
398,Clarence Weatherspoon,PF,32,NYK,79,2024,,,2%,94%,4%,-2.7,-2.1,23,18,103,6,77,,154,12,57
399,Chris Webber*,PF,29,SAC,67,2622,,,,96%,4%,7.3,1.9,100,62,94,36,165,,818,39,56
400,Bonzi Wells,SG,26,POR,75,2396,2%,57%,41%,,,2.3,-1.6,98,68,74,34,128,,525,20,62
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
401,Jiří Welsch,SF,23,GSW,37,234,4%,59%,36%,1%,,0.4,1.6,4,9,20,3,11,,59,0,8
402,David Wesley,SG,32,NOH,73,2710,28%,67%,5%,,,2.7,1.2,68,43,80,14,80,,545,15,46
403,Jahidi White,C,26,WAS,16,230,,,,32%,69%,-3.5,-2.6,2,4,23,2,13,,5,3,8
404,Rodney White,SG,22,DEN,72,1563,,69%,31%,,,-11.3,-3.1,51,48,69,24,49,,255,11,58
405,Chris Whitney,PG,31,TOT,51,1052,100%,,,,,-11.7,-6.1,47,10,33,6,11,,307,2,10
405,Chris Whitney,PG,31,DEN,29,762,100%,,,,,-16.0,-8.2,38,7,27,6,11,,259,2,6
405,Chris Whitney,PG,31,ORL,22,290,100%,,,,,-0.5,-0.6,9,3,6,0,0,,48,0,4
406,Chris Wilcox,PF,20,LAC,46,479,,,,97%,2%,2.6,8.2,10,10,35,5,20,,44,2,10
407,Mike Wilks,PG-SG,23,TOT,46,688,64%,36%,,,,-1.1,-0.2,15,6,35,3,16,,204,1,11
407,Mike Wilks,SG,23,ATL,15,364,33%,68%,,,,-0.3,3.9,9,4,17,2,11,,95,1,6
407,Mike Wilks,PG,23,MIN,31,324,100%,,,,,-2.1,-4.8,6,2,18,1,5,,109,0,5
408,Aaron Williams,C,31,NJN,81,1597,,,,9%,91%,1.6,-7.2,37,25,118,15,58,,192,15,46
409,Alvin Williams,PG,28,TOR,78,2638,83%,17%,,,,-5.4,3.9,75,37,97,8,87,,919,18,35
410,Brandon Williams,SF,27,ATL,6,19,,,39%,61%,,-9.8,-6.0,0,1,0,1,0,,0,0,2
411,Eric Williams,SF,30,BOS,82,2350,,3%,94%,3%,,1.8,5.1,28,41,107,19,114,,330,22,45
412,Frank Williams,PG,22,NYK,21,167,97%,1%,2%,,,-28.1,-27.6,12,3,8,1,1,,76,0,1
413,Jason Williams,PG,27,MEM,76,2407,100%,,,,,-3.4,0.2,117,34,54,7,29,,1392,5,14
414,Jay Williams,PG,21,CHI,75,1961,100%,,,,,-9.6,-8.2,91,46,77,18,63,,748,15,56
415,Jerome Williams,PF,29,TOR,71,2346,,,9%,91%,1%,-4.1,6.1,23,30,67,25,129,,214,25,52
416,Monty Williams,SF,31,PHI,21,276,,,89%,11%,,9.6,7.7,7,4,14,2,14,,56,2,14
417,Scott Williams,C,34,PHO,69,872,,,,1%,99%,-4.7,-7.6,10,12,65,9,17,,47,2,17
418,Shammond Williams,PG,27,TOT,78,1881,73%,27%,,,,-3.6,0.3,63,30,61,3,31,,601,10,19
418,Shammond Williams,PG,27,BOS,51,1169,56%,44%,,,,0.0,0.5,30,17,39,2,17,,313,5,11
418,Shammond Williams,PG,27,DEN,27,712,100%,,,,,-9.5,-0.1,33,13,22,1,14,,288,5,8
419,Walt Williams,SF,32,DAL,66,1161,,1%,57%,41%,1%,3.9,-6.3,22,5,76,5,21,,136,3,22
420,Corliss Williamson,SF,29,DET,82,2061,,3%,89%,8%,,8.4,8.7,42,34,97,32,128,,254,27,65
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
421,Kevin Willis,C,40,SAS,71,840,,,,5%,95%,-6.9,-16.4,11,14,39,22,37,,59,6,17
422,Rubén Wolkowyski,PF,29,BOS,7,24,,,,100%,,-64.1,-64.2,1,0,1,0,2,,2,0,0
423,Loren Woods,C,24,MIN,38,353,,,,,100%,-0.2,-2.8,9,10,21,0,12,,39,2,8
424,Qyntel Woods,PF,21,POR,53,334,,,61%,39%,,-8.8,-12.9,10,7,20,0,9,,25,3,12
425,Metta World Peace,SF,23,IND,69,2317,,29%,70%,1%,,7.2,8.8,49,48,74,21,158,,438,37,72
426,Lorenzen Wright,C,27,MEM,70,1982,,,,1%,99%,-5.3,-3.6,47,33,87,15,100,,179,25,62
427,Vincent Yarbrough,SG,21,DEN,59,1381,5%,92%,3%,,,-6.8,4.0,44,22,83,8,28,,270,3,18
428,Wang Zhizhi,C,25,LAC,41,412,,,,13%,88%,-2.8,2.0,9,14,21,6,28,,22,6,12
