Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
355,Jalen Rose,SF,28,IND,72,2943,3%,57%,41%,,,-0.7,-2.6,112,43,81,42,118,,958,27,53
356,Malik Rose,PF,26,SAS,57,1219,,,19%,79%,3%,8.3,-0.9,26,13,63,17,59,,106,5,47
357,Michael Ruffin,PF,24,CHI,45,879,,,5%,94%,1%,-7.6,3.5,20,14,63,9,29,,88,3,12
358,Bryon Russell,SF,30,UTA,78,2473,,36%,64%,,,5.8,2.1,65,23,100,16,85,,342,13,44
359,Arvydas Sabonis*,C,36,POR,61,1299,,,,,100%,8.8,6.2,42,13,64,14,75,,196,16,24
360,Soumaila Samake,C,22,NJN,34,226,,,,18%,82%,-7.7,-2.2,1,2,8,0,8,,2,0,6
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
361,Pepe Sánchez,PG,23,TOT,29,150,87%,13%,,,,-1.3,-3.7,6,0,9,0,0,,85,0,1
361,Pepe Sánchez,PG,23,ATL,5,34,100%,,,,,-22.4,-16.7,3,0,1,0,0,,11,0,1
361,Pepe Sánchez,PG,23,PHI,24,116,83%,17%,,,,4.8,0.1,3,0,8,0,0,,74,0,0
362,Daniel Santiago,C,24,PHO,54,581,,,,2%,98%,-0.2,-3.1,9,12,34,16,26,,22,5,21
363,Detlef Schrempf,SF,38,POR,26,397,,1%,44%,55%,,-3.6,-9.1,21,6,17,1,10,,93,1,3
364,Shawnelle Scott,C,28,SAS,27,144,,,,1%,100%,-16.7,-26.6,2,1,14,5,10,,9,0,8
365,Brian Shaw,SG,34,LAL,80,1833,41%,59%,1%,,,1.7,-3.8,76,14,68,3,14,,564,0,19
366,Brian Skinner,PF,24,LAC,39,584,,,,81%,19%,-7.8,-5.3,5,11,26,4,25,,40,7,29
367,Reggie Slater,PF,30,MIN,55,686,,,7%,91%,2%,4.3,3.4,10,9,58,11,53,,57,13,31
368,Jabari Smith,C,23,SAC,9,66,,,,78%,22%,1.2,-5.1,2,1,3,0,2,,16,0,0
369,Joe Smith,PF,25,DET,69,1941,,,1%,90%,9%,-0.8,2.1,23,30,133,16,123,,177,21,47
370,Michael Smith,PF,28,WAS,79,1610,,,12%,83%,4%,-11.2,-6.7,29,14,86,11,72,,221,12,30
371,Mike Smith,SF,24,WAS,17,180,,2%,85%,13%,,-9.3,-2.2,3,0,2,2,6,,20,0,5
372,Steve Smith,SG,31,POR,81,2542,6%,93%,2%,,,5.2,1.9,49,37,62,35,98,,474,19,30
373,Tony Smith,SG,32,ATL,6,78,45%,55%,,,,-12.6,-6.9,7,1,5,0,1,,21,0,1
374,Eric Snow,PG,27,PHI,50,1740,100%,,,,,5.9,2.1,82,22,48,6,47,,789,13,31
375,Felton Spencer,C,33,NYK,18,113,,,,,100%,7.0,3.9,4,2,7,3,11,,4,1,1
376,Latrell Sprewell,SF,30,NYK,77,3017,,37%,63%,1%,,2.1,-4.2,88,78,64,20,146,,615,33,60
377,Jerry Stackhouse,SG,26,DET,80,3215,,50%,49%,,,-1.3,2.6,131,127,46,32,250,,900,46,103
378,John Starks,SG,35,UTA,75,2122,,99%,1%,,,4.1,-1.9,50,22,63,15,23,,372,2,32
379,Vladimir Stepania,C,24,NJN,29,280,,,,,100%,-0.9,5.1,5,7,18,3,10,,37,2,6
380,DeShawn Stevenson,SG,19,UTA,40,293,,98%,2%,,,-1.0,-6.5,11,10,10,2,18,,37,2,11
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
381,Michael Stewart,C,25,TOR,26,123,,,,27%,73%,-22.1,-25.5,1,3,11,1,9,,4,1,6
382,Bryant Stith,SG,30,BOS,78,2504,1%,97%,3%,,,-3.3,-2.3,43,24,72,14,66,,397,10,43
383,John Stockton*,PG,38,UTA,82,2397,100%,,,,,12.2,18.5,149,35,65,14,58,,1501,15,36
384,Peja Stojaković,SF,23,SAC,75,2905,,9%,86%,5%,,6.2,-0.1,55,54,52,16,110,,358,21,72
385,Damon Stoudamire,PG,27,POR,82,2655,100%,,,,,6.8,7.0,89,51,37,14,50,,992,12,53
386,Erick Strickland,PG,27,TOT,50,830,14%,79%,7%,,,3.7,5.7,26,9,20,3,28,,210,5,16
386,Erick Strickland,PG,27,NYK,28,421,27%,73%,1%,,,6.8,4.1,13,2,14,1,11,,64,2,8
386,Erick Strickland,PG,27,VAN,22,409,1%,85%,14%,,,0.5,7.3,13,7,6,2,17,,146,3,8
387,Mark Strickland,SF,30,TOT,55,719,,,25%,73%,2%,-7.8,-5.2,12,7,38,9,27,,53,2,15
387,Mark Strickland,SF,30,DEN,46,517,,,,97%,2%,-7.8,-6.3,6,6,29,8,22,,39,1,12
387,Mark Strickland,SF,30,NJN,9,202,,,89%,11%,,-7.9,-2.3,6,1,9,1,5,,14,1,3
388,Rod Strickland,PG,34,TOT,54,1371,95%,6%,,,,-6.9,-2.8,61,27,36,11,71,,636,13,27
388,Rod Strickland,PG,34,WAS,33,1020,98%,2%,,,,-7.0,0.3,47,22,29,7,63,,483,13,20
388,Rod Strickland,PG,34,POR,21,351,84%,16%,,,,-6.3,-11.9,14,5,7,4,8,,153,0,7
389,Derek Strong,PF,32,LAC,28,491,,,66%,34%,1%,-3.9,-0.6,5,9,11,5,18,,15,1,13
390,Bruno Šundov,C,20,IND,11,120,,,,,100%,-14.0,-14.4,1,1,13,1,2,,5,1,1
391,Bob Sura,SG,27,GSW,53,1684,1%,53%,46%,1%,,-10.9,-2.1,76,53,41,19,72,,519,11,33
392,Stromile Swift,PF,21,VAN,80,1312,,,,62%,38%,-5.2,1.3,17,28,72,11,63,,64,13,41
393,Wally Szczerbiak,SF,23,MIN,82,2856,,,95%,4%,,4.2,9.6,60,36,106,13,80,,571,21,48
394,Žan Tabak,C,30,IND,55,777,,,,,100%,1.2,1.5,16,11,51,21,15,,71,3,11
395,Dragan Tarlać,C,27,CHI,43,598,,,,13%,88%,-17.3,-8.2,20,5,48,5,11,,65,1,7
396,Maurice Taylor,SF,24,HOU,69,1972,,,6%,92%,2%,-3.0,-11.0,45,23,112,30,72,,228,18,45
397,Jason Terry,SG,23,ATL,82,3089,21%,74%,5%,,,-5.6,1.1,142,62,87,9,111,,853,21,87
398,Jamel Thomas,SF,27,NJN,5,56,,80%,20%,,,-14.2,-8.7,4,2,3,0,0,,0,0,1
399,Kenny Thomas,PF,23,HOU,74,1820,,,10%,56%,34%,4.3,3.3,51,28,86,19,59,,179,18,47
400,Kurt Thomas,PF,28,NYK,77,2125,,,,60%,40%,7.5,9.3,20,26,125,29,94,,141,16,44
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
401,Tim Thomas,PF,23,MIL,76,2086,,,13%,68%,19%,6.4,4.8,36,40,90,24,100,,321,18,43
402,Otis Thorpe,PF,38,CHH,49,647,,,,94%,6%,-0.9,-4.0,14,7,53,6,10,,64,2,4
403,Robert Traylor,C,23,CLE,70,1212,,,,20%,80%,-3.7,1.6,16,32,91,25,69,,139,17,46
404,Gary Trent,PF,26,DAL,33,319,,,32%,56%,12%,-10.2,-16.0,10,6,28,4,14,,21,2,21
405,Jake Tsakalidis,C,21,PHO,57,947,,,,,100%,-2.8,-6.8,13,22,59,20,42,,40,5,26
406,Hedo Türkoğlu,SF,21,SAC,74,1245,,1%,82%,17%,,5.9,-0.4,17,19,72,7,44,,154,5,21
407,Nick Van Exel,PG,29,DEN,71,2688,100%,,,,,-0.9,4.4,125,23,38,4,75,,1315,21,39
408,Keith Van Horn,SF,25,NJN,49,1733,,,40%,60%,,-3.0,4.8,26,39,78,17,80,,185,16,65
409,David Vanterpool,PG,27,WAS,22,411,86%,14%,,,,-0.9,7.1,20,10,16,4,22,,138,6,11
410,Jacque Vaughn,PG,25,UTA,82,1620,82%,18%,,,,-5.0,-16.7,85,17,32,16,42,,698,2,21
411,Loy Vaught,PF,32,TOT,51,549,,,15%,60%,25%,-4.9,-6.8,15,4,35,6,6,,49,2,8
411,Loy Vaught,PF,32,DAL,37,392,,,21%,66%,13%,-4.1,-9.6,9,2,27,6,4,,35,2,7
411,Loy Vaught,PF,32,WAS,14,157,,,,45%,55%,-6.9,0.3,6,2,8,0,2,,14,0,1
412,Jake Voskuhl,C,23,CHI,16,143,,,,8%,92%,-23.6,-13.8,2,3,17,7,5,,10,0,4
413,Antoine Walker,PF,24,BOS,81,3396,,,3%,96%,1%,-2.4,0.7,129,82,90,42,149,,960,38,116
414,Samaki Walker,PF,24,SAS,61,963,,,,81%,19%,-1.9,-14.3,17,15,59,17,57,,67,10,22
415,Ben Wallace*,C,26,DET,80,2760,,,,24%,76%,0.6,7.8,52,26,110,12,82,,281,17,40
416,John Wallace,SF,26,DET,40,527,,1%,62%,36%,,-8.9,-8.2,17,4,27,5,23,,53,4,13
417,Rasheed Wallace,PF,26,POR,77,2940,,,3%,92%,5%,6.4,7.1,84,41,114,14,131,,463,25,35
418,Charlie Ward,PG,30,NYK,61,1492,95%,5%,,,,6.7,5.7,77,24,63,6,22,,586,3,11
419,Clarence Weatherspoon,PF,30,CLE,82,2774,,,,93%,7%,-5.6,-2.6,30,42,84,19,123,,217,21,91
420,Chris Webber*,PF,27,SAC,70,2836,,,,91%,9%,6.7,1.6,92,46,114,35,190,,669,41,90
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
421,Bonzi Wells,SF,24,POR,75,1995,,37%,61%,2%,,4.9,0.7,77,35,76,28,97,,440,23,54
422,David Wesley,SG,30,CHH,82,3106,14%,86%,,,,2.1,-1.6,97,40,86,22,98,,781,13,65
423,Doug West,SG,33,VAN,15,171,,56%,44%,,,-16.7,-11.2,2,1,8,1,2,,32,1,4
424,Jahidi White,C,24,WAS,68,1609,,,,,100%,-8.3,-1.8,23,47,94,30,136,,43,35,64
425,Chris Whitney,PG,29,WAS,59,1532,100%,,,,,-8.2,-1.6,69,18,71,11,28,,519,5,14
426,Aaron Williams,PF,29,NJN,82,2336,,,6%,68%,26%,-8.6,-7.0,43,45,179,23,131,,195,28,70
427,Alvin Williams,SG,26,TOR,82,2394,43%,54%,3%,,,3.9,3.3,57,22,66,11,41,,903,8,38
428,Eric Williams,SF,28,BOS,81,1745,,3%,86%,11%,,0.1,4.6,35,16,78,17,86,,263,15,33
429,Jason Williams,PG,25,SAC,77,2290,95%,5%,,,,5.2,-2.4,104,36,39,10,22,,907,5,18
430,Jerome Williams,PF,27,TOT,59,1182,,,9%,82%,9%,0.3,0.6,19,10,42,18,56,,99,6,33
430,Jerome Williams,PF,27,DET,33,804,,,8%,87%,5%,-3.5,-2.1,15,7,24,12,37,,71,4,22
430,Jerome Williams,PF,27,TOR,26,378,,,12%,71%,18%,8.3,6.4,4,3,18,6,19,,28,2,11
431,Monty Williams,SF,29,ORL,82,1211,,17%,79%,4%,,-6.9,-11.2,26,29,50,16,57,,171,12,44
432,Scott Williams,C,32,MIL,66,1272,,,,35%,65%,11.9,11.5,13,7,66,16,29,,80,2,11
433,Shammond Williams,PG,25,SEA,69,1238,100%,,,,,-0.6,-0.9,43,21,37,8,27,,415,6,20
434,Walt Williams,SF,30,HOU,72,1583,,2%,74%,24%,,2.8,0.5,40,10,72,16,43,,208,9,24
435,Corliss Williamson,SF,27,TOT,69,1686,,1%,83%,16%,,3.1,3.2,40,37,67,22,114,,132,27,65
435,Corliss Williamson,SF,27,TOR,42,886,,,85%,15%,,1.2,-1.8,17,23,33,15,66,,71,10,39
435,Corliss Williamson,SF,27,DET,27,800,,3%,80%,17%,,5.1,8.7,23,14,34,7,48,,61,17,26
436,Kevin Willis,C,38,TOT,78,1830,,,,,100%,-7.0,-8.7,20,32,78,21,67,,113,17,43
436,Kevin Willis,C,38,TOR,35,771,,,,,100%,-5.8,-10.4,11,14,23,10,40,,44,10,21
436,Kevin Willis,C,38,DEN,43,1059,,,,1%,99%,-7.8,-7.4,9,18,55,11,27,,69,7,22
437,David Wingate,SG,37,SEA,1,9,,100%,,,,78.7,78.9,0,0,0,0,0,,5,0,0
438,Rubén Wolkowyski,PF,27,SEA,34,305,,,1%,53%,46%,2.0,2.2,5,3,21,4,15,,8,2,16
439,Metta World Peace,SF,21,CHI,76,2363,,2%,89%,10%,,-8.0,5.7,46,47,94,27,108,,483,21,66
440,Lorenzen Wright,C,25,ATL,71,1988,,,,45%,55%,-7.9,-4.2,34,39,108,35,96,,195,20,58
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
441,Wang Zhizhi,C,23,DAL,5,38,,,,5%,95%,-40.6,-45.7,0,1,5,0,3,,0,0,3
