Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,Unnamed: 16_level_0,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,Unnamed: 23_level_0,% of FG Ast'd,% of FG Ast'd,Unnamed: 26_level_0,Dunks,Dunks,Unnamed: 29_level_0,Corner 3s,Corner 3s,Unnamed: 32_level_0,Heaves,Heaves
237,George Lynch,SF,29,PHI,75,2416,.461,9.8,,.944,.348,.222,.189,.185,.056,,.464,.696,.280,.262,.454,.417,,.660,.933,,.047,28,,.361,.538,,1,0
238,Todd MacCulloch,C,24,PHI,56,528,.553,5.6,,1.000,.460,.398,.130,.012,.000,,.553,.797,.375,.286,.000,,,.674,,,.087,14,,,,,0,0
239,Sam Mack,SF,29,GSW,23,333,.303,18.9,,.475,.123,.066,.082,.205,.525,,.276,.400,.250,.200,.240,.328,,.500,.905,,.000,0,,.313,.400,,0,0
240,Don MacLean,PF,30,PHO,16,143,.367,13.7,,.878,.204,.122,.245,.306,.122,,.372,.500,.333,.250,.400,.333,,.750,1.000,,.000,0,,.500,.000,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
241,Corey Maggette,SF,20,ORL,77,1370,.478,9.8,,.977,.399,.209,.164,.205,.023,,.485,.642,.429,.416,.292,.182,,.473,1.000,,.094,39,,.364,.500,,2,0
242,Dan Majerle,SG,34,MIA,69,2308,.403,19.9,,.280,.152,.057,.021,.050,.720,,.508,.750,.208,.222,.238,.362,,.583,.909,,.005,2,,.217,.394,,0,0
243,Karl Malone*,PF,36,UTA,82,2947,.509,11.2,,.995,.307,.117,.269,.302,.005,,.511,.684,.430,.406,.460,.250,,.776,1.000,,.021,31,,.000,,,0,0
244,Matt Maloney,PG,28,CHI,51,1175,.358,19.8,,.453,.151,.022,.053,.226,.547,,.361,.438,.143,.412,.319,.356,,.404,.742,,.000,0,,.092,.188,,0,0
245,Danny Manning,PF,33,MIL,72,1217,.440,11.0,,.988,.212,.221,.345,.209,.012,,.442,.750,.360,.368,.338,.250,,.743,1.000,,.012,4,,.500,.500,,1,0
246,Stephon Marbury,PG,22,NJN,74,2881,.432,14.0,,.823,.336,.109,.108,.270,.177,,.464,.544,.424,.345,.428,.283,,.260,.470,,.010,10,,.064,.200,,5,0
247,Shawn Marion,SF,21,PHO,51,1260,.471,10.3,,.953,.340,.180,.225,.208,.047,,.486,.713,.353,.330,.398,.182,,.725,1.000,,.168,74,,.545,.250,,0,0
248,Sean Marks,PF,24,TOR,5,12,.333,16.0,,.833,.167,.000,.167,.500,.167,,.400,1.000,,.000,.333,.000,,1.000,,,.000,0,,1.000,.000,,0,0
249,Donny Marshall,SF,27,CLE,6,39,.273,12.9,,.727,.273,.182,.091,.182,.273,,.375,.667,.000,1.000,.000,.000,,1.000,,,.000,0,,.333,.000,,0,0
250,Donyell Marshall,PF,26,GSW,64,2071,.394,12.5,,.836,.280,.202,.096,.257,.164,,.402,.600,.294,.222,.338,.355,,.691,.980,,.061,49,,.254,.343,,0,0
251,Darrick Martin,PG,28,SAC,71,893,.380,15.2,,.646,.231,.189,.071,.154,.354,,.420,.519,.394,.320,.352,.306,,.168,.579,,.000,0,,.218,.296,,2,0
252,Jamal Mashburn,SF,27,MIA,76,2828,.445,14.7,,.760,.155,.155,.201,.249,.240,,.458,.650,.358,.408,.441,.403,,.462,.991,,.007,8,,.403,.482,,0,0
253,Anthony Mason,SF,33,CHH,82,3133,.480,8.2,,.998,.410,.280,.268,.041,.002,,.480,.572,.411,.429,.370,.000,,.603,,,.020,9,,.000,,,0,0
254,Tony Massenburg,PF,32,HOU,10,109,.444,7.8,,1.000,.250,.444,.278,.028,.000,,.444,.667,.313,.500,.000,,,.688,,,.111,3,,,,,0,0
255,Vernon Maxwell,SG,34,SEA,47,989,.345,17.0,,.545,.139,.155,.084,.167,.455,,.382,.544,.289,.293,.378,.300,,.529,.955,,.000,0,,.224,.240,,0,0
256,Walter McCarty,PF,25,BOS,61,879,.339,17.5,,.522,.122,.087,.122,.191,.478,,.367,.464,.500,.321,.273,.309,,.682,.912,,.035,7,,.327,.417,,0,0
257,George McCloud,SF,32,DEN,78,2118,.417,18.1,,.556,.165,.060,.088,.245,.444,,.448,.571,.421,.411,.385,.378,,.610,.916,,.005,3,,.307,.437,,1,0
258,Jelani McCoy,C,22,SEA,58,746,.576,4.8,,1.000,.492,.379,.113,.017,.000,,.576,.759,.418,.400,.000,,,.578,,,.220,36,,,,,0,0
259,Antonio McDyess,PF,25,DEN,81,2698,.507,9.7,,.998,.336,.205,.286,.172,.002,,.508,.695,.427,.408,.404,.000,,.787,,,.131,143,,.000,,,1,0
260,Tracy McGrady*,SF,20,TOR,79,2462,.451,11.9,,.936,.308,.160,.183,.285,.064,,.463,.627,.337,.360,.421,.277,,.590,.833,,.107,97,,.138,.444,,2,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
261,Jim McIlvaine,C,27,NJN,66,1048,.416,7.8,,1.000,.370,.448,.136,.045,.000,,.416,.614,.290,.286,.429,,,.500,,,.071,11,,,,,0,0
262,Jeff McInnis,PG,25,LAC,25,597,.430,13.7,,.887,.065,.237,.312,.274,.113,,.442,.667,.386,.483,.392,.333,,.397,1.000,,.000,0,,.048,.000,,1,0
263,Derrick McKey,SF,33,IND,32,634,.398,12.7,,.787,.148,.306,.194,.139,.213,,.388,.688,.212,.476,.333,.435,,.515,1.000,,.009,1,,.261,.333,,0,0
264,Aaron McKie,SG,27,PHI,82,1952,.411,15.3,,.796,.138,.105,.189,.364,.204,,.424,.671,.210,.295,.458,.364,,.580,1.000,,.003,2,,.289,.457,,0,0
265,Roshown McLeod,SF,24,ATL,44,860,.395,12.6,,.961,.151,.163,.370,.277,.039,,.404,.620,.407,.374,.326,.154,,.605,.500,,.006,1,,.154,.000,,0,0
266,Ron Mercer,SG,23,TOT,68,2377,.426,13.2,,.956,.256,.122,.166,.411,.044,,.431,.520,.311,.324,.455,.313,,.555,.933,,.046,41,,.375,.278,,1,0
266,Ron Mercer,SG,23,DEN,37,1408,.444,13.2,,.936,.270,.127,.142,.397,.064,,.449,.527,.321,.356,.469,.385,,.506,.933,,.047,24,,.385,.333,,1,0
266,Ron Mercer,SG,23,ORL,31,969,.402,13.2,,.981,.239,.115,.197,.429,.019,,.410,.509,.296,.293,.438,.000,,.622,,,.045,17,,.333,.000,,0,0
267,Andre Miller,PG,23,CLE,82,2093,.449,9.0,,.935,.389,.236,.162,.148,.065,,.466,.595,.360,.361,.411,.204,,.280,.600,,.004,2,,.041,.000,,1,0
268,Anthony Miller,PF,28,HOU,35,476,.536,6.2,,1.000,.711,.227,.041,.021,.000,,.536,.652,.227,.250,.500,,,.712,,,.134,11,,,,,0,0
269,Brad Miller,C,23,CHH,55,961,.461,7.1,,.993,.587,.239,.130,.038,.007,,.464,.593,.286,.289,.182,.000,,.748,,,.119,33,,.000,,,1,0
270,Oliver Miller,C,29,PHO,51,1088,.588,5.6,,1.000,.592,.318,.039,.052,.000,,.588,.688,.486,.222,.333,,,.672,,,.086,19,,,,,0,0
271,Reggie Miller*,SG,34,IND,81,2987,.448,17.0,,.612,.115,.101,.149,.247,.388,,.473,.683,.400,.368,.467,.408,,.631,.855,,.004,4,,.354,.476,,0,0
272,Chris Mills,SF,30,GSW,20,649,.421,13.6,,.897,.140,.236,.151,.370,.103,,.439,.659,.406,.386,.398,.267,,.730,1.000,,.003,1,,.233,.714,,0,0
273,Terry Mills,PF,32,DET,82,1842,.439,19.5,,.504,.076,.066,.096,.266,.496,,.484,.541,.406,.468,.492,.393,,.681,.989,,.000,0,,.124,.500,,0,0
274,Jason Miskiri,PG,24,CHH,1,3,.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0
275,Sam Mitchell,SF,36,MIN,66,1227,.447,14.7,,.939,.138,.128,.130,.543,.061,,.448,.692,.458,.388,.397,.435,,.848,.900,,.000,0,,.304,.286,,0,0
276,Cuttino Mobley,SG,24,HOU,81,2496,.430,14.6,,.713,.309,.118,.078,.208,.287,,.460,.602,.350,.241,.393,.356,,.360,.837,,.040,39,,.161,.362,,4,0
277,Nazr Mohammed,C,22,PHI,28,190,.389,6.5,,1.000,.241,.611,.111,.037,.000,,.389,.769,.273,.333,.000,,,.667,,,.093,4,,,,,0,0
278,Eric Montross,C,28,DET,51,332,.309,11.2,,1.000,.127,.327,.382,.164,.000,,.309,.429,.167,.429,.222,,,.647,,,.036,2,,,,,0,0
279,Mikki Moore,C,24,DET,29,488,.621,8.7,,1.000,.379,.250,.164,.207,.000,,.621,.811,.571,.435,.483,,,.540,,,.207,26,,,,,0,0
280,Alonzo Mourning*,C,29,MIA,79,2748,.551,9.2,,.997,.276,.285,.255,.180,.003,,.553,.765,.527,.404,.479,.000,,.692,,,.147,169,,.000,,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
281,Chris Mullin*,SG,36,IND,47,582,.428,19.2,,.412,.102,.064,.112,.134,.588,,.455,.684,.417,.190,.520,.409,,.543,.911,,.000,0,,.300,.455,,0,0
282,Eric Murdock,PG,31,LAC,40,693,.385,13.1,,.795,.298,.200,.161,.137,.205,,.387,.492,.390,.242,.321,.381,,.333,.313,,.000,0,,.024,.000,,1,0
283,Gheorghe Mureșan,C,28,NJN,30,267,.456,7.3,,1.000,.211,.511,.256,.022,.000,,.456,.632,.435,.391,.000,,,.463,,,.011,1,,,,,0,0
284,Lamond Murray,SF,26,CLE,74,2365,.451,13.0,,.864,.279,.104,.134,.346,.136,,.465,.613,.425,.321,.414,.367,,.631,.882,,.095,86,,.353,.388,,0,0
285,Tracy Murray,SF,28,WAS,80,1831,.433,17.8,,.607,.081,.099,.133,.296,.393,,.435,.685,.364,.270,.465,.430,,.701,.938,,.016,11,,.304,.525,,0,0
286,Dikembe Mutombo*,C,33,ATL,82,2984,.562,6.3,,1.000,.372,.489,.136,.003,.000,,.562,.728,.486,.385,.500,,,.357,,,.147,78,,,,,0,0
287,Steve Nash*,PG,25,DAL,56,1532,.477,17.4,,.590,.094,.107,.187,.201,.410,,.528,.706,.410,.485,.548,.403,,.345,.867,,.000,0,,.215,.406,,0,0
288,Tyrone Nesby,SG,24,LAC,73,2317,.398,15.3,,.693,.217,.144,.138,.193,.307,,.426,.668,.258,.294,.373,.335,,.559,.830,,.056,41,,.181,.275,,1,0
289,Rasho Nesterović,C,23,MIN,82,1723,.476,8.0,,.995,.296,.455,.113,.132,.005,,.478,.680,.421,.245,.421,.000,,.699,,,.053,20,,.000,,,0,0
290,Johnny Newman,SF,36,NJN,82,1763,.446,15.2,,.695,.278,.091,.087,.239,.305,,.476,.618,.298,.333,.430,.379,,.476,.931,,.013,7,,.347,.348,,1,0
291,Moochie Norris,PG,26,HOU,30,502,.434,13.5,,.818,.277,.170,.151,.220,.182,,.438,.545,.296,.417,.429,.414,,.333,.917,,.000,0,,.207,.500,,0,0
292,Dirk Nowitzki*,PF,21,DAL,82,2938,.461,15.7,,.726,.145,.097,.201,.284,.274,,.491,.704,.333,.404,.498,.379,,.667,.966,,.030,33,,.245,.453,,0,0
293,Jermaine O'Neal,C,21,POR,70,859,.486,7.5,,.995,.536,.270,.108,.081,.005,,.489,.613,.383,.292,.278,.000,,.574,,,.234,46,,.000,,,0,0
294,Shaquille O'Neal*,C,27,LAL,79,3163,.574,5.8,,.999,.402,.499,.096,.002,.001,,.575,.776,.448,.394,.500,.000,,.628,,,.147,236,,.000,,,0,0
295,Charles Oakley,PF,36,TOR,80,2431,.418,17.8,,.927,.057,.036,.061,.773,.073,,.424,.469,.150,.382,.436,.341,,.932,1.000,,.000,0,,.098,.750,,0,0
296,Lamar Odom,SF,20,LAC,76,2767,.438,11.1,,.840,.324,.304,.119,.093,.160,,.453,.584,.412,.311,.316,.360,,.315,.678,,.035,34,,.079,.308,,3,0
297,Hakeem Olajuwon*,C,37,HOU,44,1049,.458,9.1,,.995,.245,.330,.302,.119,.005,,.461,.709,.410,.402,.240,.000,,.679,,,.048,19,,.000,,,1,0
298,Kevin Ollie,PG,27,PHI,40,290,.449,7.4,,1.000,.592,.163,.122,.122,.000,,.449,.552,.375,.000,.500,,,.500,,,.000,0,,,,,0,0
299,Michael Olowokandi,C,24,LAC,80,2493,.437,8.1,,1.000,.168,.541,.261,.030,.000,,.437,.693,.425,.299,.391,,,.536,,,.066,45,,,,,0,0
300,Greg Ostertag,C,26,UTA,81,1606,.464,6.4,,.996,.581,.363,.037,.015,.004,,.466,.600,.278,.300,.250,.000,,.581,,,.199,47,,.000,,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
301,Bo Outlaw,PF,28,ORL,82,2326,.602,5.9,,.991,.590,.295,.059,.047,.009,,.607,.755,.420,.200,.438,.000,,.525,,,.186,60,,.000,,,1,0
302,Doug Overton,PG,30,BOS,48,432,.396,15.6,,.818,.182,.084,.123,.429,.182,,.405,.429,.154,.526,.409,.357,,.667,.700,,.000,0,,.179,.400,,1,0
303,Billy Owens,PF-SF,30,TOT,62,1305,.419,11.3,,.905,.291,.243,.140,.232,.095,,.429,.625,.368,.180,.398,.324,,.518,.909,,.000,0,,.353,.250,,1,0
303,Billy Owens,PF,30,PHI,46,919,.434,11.6,,.895,.287,.205,.167,.236,.105,,.446,.622,.415,.209,.426,.333,,.505,1.000,,.000,0,,.370,.300,,1,0
303,Billy Owens,SF,30,GSW,16,386,.380,10.6,,.930,.300,.340,.070,.220,.070,,.387,.633,.294,.000,.318,.286,,.556,.500,,.000,0,,.286,.000,,0,0
304,Robert Pack,PG,30,DAL,29,665,.417,10.5,,.952,.409,.135,.196,.213,.048,,.420,.617,.194,.244,.347,.364,,.326,1.000,,.004,1,,.364,.250,,0,0
305,Scott Padgett,PF,23,UTA,47,432,.314,15.7,,.686,.214,.171,.043,.257,.314,,.323,.433,.167,.167,.361,.295,,.871,1.000,,.021,3,,.159,.286,,0,0
306,Milt Palacio,PG,21,VAN,53,394,.439,9.4,,.980,.398,.224,.071,.286,.020,,.448,.615,.409,.429,.250,.000,,.395,,,.000,0,,.000,,,0,0
307,Anthony Parker,SG,24,ORL,16,185,.421,16.3,,.754,.193,.035,.123,.404,.246,,.535,.636,.500,.429,.522,.071,,.565,1.000,,.018,1,,.357,.200,,0,0
308,Cherokee Parks,C,27,VAN,56,808,.497,11.3,,.993,.303,.117,.186,.386,.007,,.500,.682,.471,.333,.446,.000,,.847,,,.097,13,,.000,,,0,0
309,Andrae Patterson,PF,24,MIN,5,20,.750,9.3,,1.000,.500,.000,.250,.250,.000,,.750,1.000,,.000,1.000,,,1.000,,,.250,1,,,,,0,0
310,Ruben Patterson,SF,24,SEA,81,2097,.536,7.1,,.959,.530,.266,.070,.094,.041,,.539,.691,.369,.261,.371,.444,,.573,.917,,.165,104,,.333,.667,,1,0
311,Gary Payton*,PG,31,SEA,82,3425,.448,13.8,,.688,.228,.206,.102,.151,.312,,.497,.739,.395,.347,.373,.340,,.314,.633,,.000,0,,.181,.330,,1,0
312,Anthony Peeler,SG,30,MIN,82,2073,.436,17.5,,.648,.153,.054,.074,.367,.352,,.491,.595,.462,.389,.474,.333,,.645,.847,,.015,8,,.318,.370,,0,0
313,Will Perdue,C,34,CHI,67,1012,.351,7.4,,1.000,.565,.304,.119,.012,.000,,.351,.505,.196,.050,.000,,,.644,,,.107,13,,,,,0,0
314,Sam Perkins,PF,38,IND,81,1620,.417,17.3,,.506,.129,.172,.045,.159,.494,,.426,.596,.368,.250,.400,.408,,.579,.966,,.005,2,,.252,.473,,0,0
315,Elliot Perry,PG,30,NJN,60,803,.435,16.3,,.867,.163,.065,.126,.514,.133,,.459,.604,.421,.324,.450,.282,,.419,.909,,.000,0,,.051,.500,,0,0
316,Chuck Person,SF,35,SEA,37,340,.301,22.0,,.228,.049,.089,.016,.073,.772,,.464,.833,.364,.500,.333,.253,,.462,.958,,.000,0,,.105,.400,,1,0
317,Wesley Person,SG,28,CLE,79,2056,.428,17.3,,.618,.116,.063,.168,.271,.382,,.431,.592,.439,.391,.384,.424,,.833,.962,,.003,2,,.228,.526,,0,0
318,Bobby Phills,SG,30,CHH,28,825,.454,15.1,,.728,.209,.128,.113,.278,.272,,.500,.714,.279,.263,.538,.330,,.664,.867,,.051,16,,.308,.286,,0,0
319,Eric Piatkowski,SF,29,LAC,75,1712,.415,16.8,,.576,.197,.126,.117,.136,.424,,.439,.602,.333,.388,.346,.383,,.614,.828,,.009,5,,.259,.349,,0,0
320,Paul Pierce*,SF,22,BOS,73,2583,.442,13.9,,.745,.214,.156,.142,.234,.255,,.476,.643,.374,.404,.436,.343,,.495,.938,,.055,57,,.229,.313,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
321,Scottie Pippen*,SF,34,POR,82,2749,.451,14.7,,.694,.301,.087,.102,.203,.306,,.506,.660,.227,.364,.469,.327,,.546,.895,,.056,44,,.259,.368,,0,0
322,Scot Pollard,C,24,SAC,76,1336,.527,6.1,,1.000,.463,.449,.057,.032,.000,,.527,.679,.409,.375,.222,,,.617,,,.159,43,,,,,0,0
323,Olden Polynice,C,35,UTA,82,1819,.510,7.0,,.995,.382,.410,.166,.038,.005,,.510,.724,.399,.318,.400,.500,,.713,1.000,,.095,37,,.000,,,0,0
324,Terry Porter,PG,36,SAS,68,1613,.447,17.3,,.553,.173,.069,.093,.218,.447,,.457,.650,.406,.279,.396,.435,,.427,.644,,.000,0,,.280,.431,,1,0
325,James Posey,SF,23,DEN,81,2052,.429,15.9,,.590,.278,.069,.065,.177,.410,,.468,.638,.270,.257,.358,.373,,.628,.951,,.093,44,,.441,.402,,1,0
326,Vitaly Potapenko,C,24,BOS,79,1797,.499,8.9,,.998,.247,.315,.296,.140,.002,,.500,.572,.438,.495,.523,.000,,.730,,,.013,7,,1.000,.000,,0,0
327,Brent Price,PG,31,VAN,41,424,.345,18.7,,.429,.126,.059,.101,.143,.571,,.314,.467,.143,.333,.235,.368,,.188,.400,,.000,0,,.074,.200,,0,0
328,Laron Profit,SG,22,WAS,33,225,.356,14.2,,.712,.237,.186,.085,.203,.288,,.429,.857,.091,.200,.333,.176,,.722,1.000,,.136,7,,.235,.500,,0,0
329,Aleksandar Radojević,C,23,TOR,3,24,.286,8.6,,1.000,.714,.000,.143,.143,.000,,.286,.400,,.000,.000,,,.500,,,.000,0,,,,,0,0
330,Theo Ratliff,PF,26,PHI,57,1795,.503,7.1,,1.000,.350,.348,.251,.051,.000,,.503,.797,.345,.317,.480,,,.696,,,.159,77,,,,,0,0
331,Eldridge Recasner,PG,32,CHH,7,28,.429,23.4,,.429,.000,.000,.000,.429,.571,,.667,,,,.667,.250,,1.000,1.000,,.000,0,,.000,,,0,0
332,Bryant Reeves,C,26,VAN,69,1773,.448,8.4,,.993,.269,.351,.235,.139,.007,,.452,.675,.396,.311,.397,.000,,.631,,,.050,27,,.000,,,1,0
333,Khalid Reeves,PG,27,CHI,3,48,.250,14.3,,.750,.500,.000,.000,.250,.250,,.333,.500,,,.000,.000,,.333,,,.000,0,,.000,,,0,0
334,Don Reid,PF,26,TOT,38,498,.536,5.8,,1.000,.563,.330,.089,.018,.000,,.536,.651,.405,.400,.000,,,.867,,,.196,18,,,,,0,0
334,Don Reid,PF,26,DET,21,165,.471,7.3,,1.000,.412,.471,.088,.029,.000,,.471,.571,.375,.667,.000,,,.875,,,.176,6,,,,,0,0
334,Don Reid,PF,26,WAS,17,333,.564,5.2,,1.000,.628,.269,.090,.013,.000,,.564,.673,.429,.286,.000,,,.864,,,.205,12,,,,,0,0
335,J.R. Reid,PF,31,MIL,34,602,.417,13.5,,.945,.087,.197,.394,.268,.055,,.433,.364,.360,.360,.618,.143,,.750,1.000,,.000,0,,.143,.000,,0,0
336,Rodrick Rhodes,SF,26,DAL,1,8,.000,14.6,,1.000,.667,.000,.000,.333,.000,,.000,.000,,,.000,,,,,,.000,0,,,,,0,0
337,Glen Rice,SF,32,LAL,80,2530,.430,15.9,,.766,.127,.147,.157,.336,.234,,.449,.613,.340,.396,.459,.367,,.599,.952,,.023,20,,.148,.265,,0,0
338,Mitch Richmond*,SG,34,WAS,74,2397,.426,15.3,,.770,.161,.098,.175,.336,.230,,.438,.598,.350,.337,.440,.386,,.528,.871,,.002,2,,.178,.465,,0,0
339,Isaiah Rider,SG,28,ATL,60,2084,.419,14.9,,.832,.144,.117,.244,.327,.168,,.441,.643,.328,.328,.476,.311,,.392,.714,,.018,17,,.039,.429,,0,0
340,Stanley Roberts,C,29,PHI,5,51,.313,6.8,,.938,.188,.750,.000,.000,.063,,.333,.667,.250,,,.000,,.800,,,.000,0,,.000,,,0,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
341,Ryan Robertson,SG,23,SAC,1,25,.333,15.7,,.667,.333,.000,.167,.167,.333,,.500,.500,,1.000,.000,.000,,.000,,,.000,0,,.500,.000,,0,0
342,Clifford Robinson,SF,33,PHO,80,2839,.464,13.8,,.716,.206,.208,.158,.144,.284,,.501,.660,.382,.444,.509,.370,,.729,.983,,.033,36,,.191,.468,,0,0
343,David Robinson*,C,34,SAS,80,2557,.512,8.6,,.998,.347,.215,.279,.156,.002,,.513,.715,.347,.406,.484,.000,,.712,,,.112,106,,.500,.000,,0,0
344,Eddie Robinson,SF,23,CHH,67,1112,.549,10.6,,.990,.256,.155,.365,.212,.010,,.555,.798,.500,.468,.451,.000,,.863,,,.148,52,,.500,.000,,0,0
345,Glenn Robinson,SF,27,MIL,81,2909,.472,14.0,,.838,.113,.153,.352,.220,.162,,.493,.594,.435,.479,.506,.363,,.659,.953,,.025,32,,.329,.346,,1,0
346,Dennis Rodman*,PF,38,DAL,12,389,.387,4.7,,.968,.516,.419,.032,.000,.032,,.400,.500,.308,.000,,.000,,.417,,,.032,1,,.000,,,0,0
347,Carlos Rogers,C,28,HOU,53,1101,.525,7.5,,.957,.497,.262,.105,.093,.043,,.545,.727,.435,.235,.233,.071,,.669,.000,,.188,54,,.500,.000,,0,0
348,Rodney Rogers,PF,28,PHO,82,2286,.486,12.9,,.703,.360,.156,.098,.090,.297,,.506,.625,.380,.337,.430,.439,,.655,.983,,.068,50,,.187,.388,,1,0
349,Roy Rogers,PF,26,DEN,40,355,.398,9.4,,.989,.227,.364,.341,.057,.011,,.402,.750,.406,.200,.200,.000,,.886,,,.102,7,,.000,,,0,0
350,Sean Rooks,C,30,DAL,71,1001,.431,9.4,,1.000,.261,.314,.247,.177,.000,,.431,.595,.348,.357,.440,,,.631,,,.032,9,,,,,0,0
351,Jalen Rose,SF,27,IND,80,2978,.471,13.7,,.836,.127,.204,.207,.298,.164,,.486,.625,.520,.395,.466,.393,,.527,.948,,.015,16,,.367,.389,,0,0
352,Malik Rose,PF,25,SAS,74,1341,.457,6.4,,.992,.532,.268,.101,.091,.008,,.458,.615,.291,.256,.257,.333,,.640,.000,,.138,50,,.000,,,0,0
353,Michael Ruffin,PF,23,CHI,71,975,.420,7.4,,1.000,.601,.297,.072,.029,.000,,.420,.506,.341,.100,.250,,,.517,,,.188,24,,,,,0,0
354,Bryon Russell,SF,29,UTA,82,2900,.446,15.3,,.707,.299,.083,.055,.270,.293,,.467,.626,.289,.280,.385,.396,,.722,.925,,.071,62,,.299,.388,,3,0
355,Arvydas Sabonis*,C,35,POR,66,1688,.505,11.0,,.968,.269,.318,.089,.294,.032,,.509,.621,.516,.340,.449,.368,,.773,.857,,.023,14,,.000,,,1,0
356,John Salley,C,35,LAL,45,303,.362,10.3,,1.000,.261,.217,.435,.087,.000,,.362,.667,.200,.200,.667,,,.600,,,.058,4,,,,,0,0
357,Detlef Schrempf,SF,37,POR,77,1662,.432,12.6,,.880,.307,.182,.143,.247,.120,,.436,.564,.342,.339,.402,.404,,.693,.952,,.009,2,,.212,.273,,0,0
358,Dennis Scott,SF,31,VAN,66,1263,.375,19.5,,.432,.042,.075,.135,.180,.568,,.375,.643,.280,.311,.400,.376,,.648,.972,,.000,0,,.333,.333,,0,0
359,Malik Sealy,SF,29,MIN,82,2392,.476,13.0,,.955,.244,.121,.194,.397,.045,,.485,.584,.383,.457,.468,.286,,.773,.900,,.040,27,,.600,.286,,1,0
360,Brian Shaw,SG,33,LAL,74,1249,.382,14.0,,.820,.242,.183,.118,.276,.180,,.398,.590,.322,.263,.337,.310,,.571,.944,,.000,0,,.121,.143,,1,0
Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#
361,Dickey Simpkins,PF,27,CHI,69,1651,.405,8.5,,.996,.449,.274,.139,.135,.004,,.407,.569,.307,.158,.324,.000,,.757,,,.113,31,,.000,,,0,0
362,Brian Skinner,PF,23,LAC,33,775,.507,6.3,,1.000,.448,.418,.119,.015,.000,,.507,.667,.411,.313,.000,,,.662,,,.142,16,,,,,0,0
363,Joe Smith,C,24,MIN,78,1975,.464,10.9,,.998,.238,.265,.167,.329,.002,,.463,.628,.364,.385,.463,1.000,,.750,.000,,.045,23,,.000,,,0,0
364,Michael Smith,SF,27,WAS,46,1145,.563,4.2,,.995,.677,.276,.036,.005,.005,,.565,.638,.434,.143,1.000,.000,,.648,,,.099,19,,.000,,,0,0
365,Steve Smith,SG,30,POR,82,2689,.467,14.7,,.732,.216,.157,.163,.197,.268,,.492,.649,.411,.435,.429,.398,,.481,.833,,.016,14,,.295,.465,,5,0
366,Rik Smits,C,33,IND,79,1852,.484,9.9,,.999,.129,.415,.220,.235,.001,,.485,.713,.482,.383,.459,.000,,.784,,,.027,23,,.000,,,0,0
367,Eric Snow,PG,26,PHI,82,2866,.430,12.5,,.925,.213,.176,.256,.280,.075,,.446,.638,.286,.333,.503,.244,,.561,1.000,,.007,3,,.089,.500,,0,0
368,Felton Spencer,C,32,SAS,26,149,.455,6.0,,1.000,.485,.333,.182,.000,.000,,.455,.563,.273,.500,,,,.467,,,.030,1,,,,,0,0
369,Latrell Sprewell,SF,29,NYK,82,3276,.435,13.1,,.903,.200,.157,.269,.277,.097,,.445,.609,.332,.376,.457,.346,,.349,.841,,.025,29,,.276,.400,,1,0
370,Ryan Stack,PF,24,CLE,25,198,.333,7.9,,.980,.392,.235,.118,.235,.020,,.340,.400,.167,.333,.417,.000,,.706,,,.157,7,,.000,,,0,0
